Date,Home,Score,Away,Result,W,D,L,Pts,Poss,Gls,Ast,CrdY,CrdR,GlsPer90,AstPer90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,GA,GA90,SoTA,Saves,Save%,CS,CS%,Cmp%,KP,1/3,Prog,SCA,SCA90,PassLiveSCA,DribSCA,ShSCA,DefSCA,GCA,GCA90,PassLiveGCA,DribGCA,ShGCA,DefGCA,TklW,Blocks,Int,Err,Live,Miscon,MP_1_Home,Min_1_Home,MP_2_Home,Min_2_Home,Gls_2_Home,Ast_2_Home,GlsPer90_2_Home,AstPer90_2_Home,MP_3_Home,Min_3_Home,Gls_3_Home,Ast_3_Home,GlsPer90_3_Home,AstPer90_3_Home,MP_4_Home,Min_4_Home,Gls_4_Home,Ast_4_Home,GlsPer90_4_Home,AstPer90_4_Home,MP_5_Home,Min_5_Home,Gls_5_Home,Ast_5_Home,GlsPer90_5_Home,AstPer90_5_Home,MP_6_Home,Min_6_Home,Gls_6_Home,Ast_6_Home,GlsPer90_6_Home,AstPer90_6_Home,MP_7_Home,Min_7_Home,Gls_7_Home,Ast_7_Home,GlsPer90_7_Home,AstPer90_7_Home,MP_8_Home,Min_8_Home,Gls_8_Home,Ast_8_Home,GlsPer90_8_Home,AstPer90_8_Home,MP_9_Home,Min_9_Home,Gls_9_Home,Ast_9_Home,GlsPer90_9_Home,AstPer90_9_Home,MP_10_Home,Min_10_Home,Gls_10_Home,Ast_10_Home,GlsPer90_10_Home,AstPer90_10_Home,MP_11_Home,Min_11_Home,Gls_11_Home,Ast_11_Home,GlsPer90_11_Home,AstPer90_11_Home,MP_1_Away,Min_1_Away,MP_2_Away,Min_2_Away,Gls_2_Away,Ast_2_Away,GlsPer90_2_Away,AstPer90_2_Away,MP_3_Away,Min_3_Away,Gls_3_Away,Ast_3_Away,GlsPer90_3_Away,AstPer90_3_Away,MP_4_Away,Min_4_Away,Gls_4_Away,Ast_4_Away,GlsPer90_4_Away,AstPer90_4_Away,MP_5_Away,Min_5_Away,Gls_5_Away,Ast_5_Away,GlsPer90_5_Away,AstPer90_5_Away,MP_6_Away,Min_6_Away,Gls_6_Away,Ast_6_Away,GlsPer90_6_Away,AstPer90_6_Away,MP_7_Away,Min_7_Away,Gls_7_Away,Ast_7_Away,GlsPer90_7_Away,AstPer90_7_Away,MP_8_Away,Min_8_Away,Gls_8_Away,Ast_8_Away,GlsPer90_8_Away,AstPer90_8_Away,MP_9_Away,Min_9_Away,Gls_9_Away,Ast_9_Away,GlsPer90_9_Away,AstPer90_9_Away,MP_10_Away,Min_10_Away,Gls_10_Away,Ast_10_Away,GlsPer90_10_Away,AstPer90_10_Away,MP_11_Away,Min_11_Away,Gls_11_Away,Ast_11_Away,GlsPer90_11_Away,AstPer90_11_Away
2018-08-18,Cardiff City,0 - 0,Newcastle Utd,D,-2.000,-5.000,7.000,-11.000,-4.800,-8.000,-13.000,9.000,-1.000,-0.210,-0.340,-24.000,-23.000,-3.800,-0.630,-0.610,-0.020,-0.020,21.000,0.560,66.000,41.000,-0.012,-1.000,-2.600,-9.900,-26.000,-135.000,-148.000,-59.000,-1.550,-78.000,-4.000,12.000,-10.000,-9.000,-0.240,-8.000,3.000,-1.000,-2.000,-20.000,-38.000,-48.000,1.000,-3852.000,-54.000,38,3420,30,2639,0,1,0.00,0.03,34,3039,1,3,0.03,0.09,38,3376,0,1,0.00,0.03,28,2474,4,1,0.15,0.04,25,1997,0,1,0.00,0.05,28,1959,0,0,0.00,0.00,32,2569,5,4,0.18,0.14,19,753,1,1,0.12,0.12,29,1817,3,2,0.15,0.10,32,2141,3,1,0.13,0.04,38,3420,11,858,3,0,0.31,0.00,26,1990,0,0,0.00,0.00,32,2745,0,1,0.00,0.03,36,2928,2,8,0.06,0.25,18,1101,0,3,0.00,0.25,16,948,1,1,0.09,0.09,29,2166,0,0,0.00,0.00,25,1348,1,1,0.07,0.07,37,2917,12,2,0.37,0.06,16,596,2,0,0.30,0.00
2018-08-18,Everton,2 - 1,Southampton,W,6.000,-3.000,-3.000,15.000,7.600,9.000,7.000,-17.000,1.000,0.230,0.180,11.000,7.000,0.700,0.290,0.180,0.020,0.060,-19.000,-0.500,-42.000,-24.000,0.027,7.000,18.400,3.700,11.000,107.000,258.000,14.000,0.370,-10.000,7.000,1.000,-6.000,13.000,0.340,6.000,7.000,4.000,-3.000,2.000,-102.000,-42.000,-3.000,2173.000,119.000,38,3420,5,408,0,0,0.00,0.00,6,375,0,0,0.00,0.00,33,2969,1,2,0.03,0.06,29,2558,2,2,0.07,0.07,38,3117,13,6,0.38,0.17,33,2822,0,2,0.00,0.06,14,834,0,1,0.00,0.11,37,2119,5,2,0.21,0.08,25,1059,3,3,0.25,0.25,35,2665,13,1,0.44,0.03,25,2250,18,1495,1,2,0.06,0.12,24,1700,1,0,0.05,0.00,13,1170,0,0,0.00,0.00,24,2160,1,0,0.04,0.00,31,2136,1,0,0.04,0.00,26,1945,7,0,0.32,0.00,21,1613,1,1,0.06,0.06,24,1651,7,3,0.38,0.16,25,983,2,2,0.18,0.18,38,3270,6,4,0.17,0.11
2018-08-18,West Ham,1 - 2,Bournemouth,L,2.000,1.000,-3.000,7.000,1.900,-4.000,-10.000,-1.000,0.000,-0.110,-0.260,3.000,-3.000,-0.900,0.080,-0.080,0.000,-0.010,-15.000,-0.390,25.000,36.000,0.125,-3.000,-7.900,0.100,-4.000,24.000,-130.000,14.000,0.360,-6.000,-9.000,17.000,7.000,-16.000,-0.420,-10.000,-3.000,3.000,-2.000,140.000,45.000,109.000,3.000,537.000,-55.000,38,3420,23,2013,1,0,0.04,0.00,26,2092,0,1,0.00,0.04,24,1874,1,1,0.05,0.05,23,1759,0,1,0.00,0.05,33,2220,2,5,0.08,0.20,31,2291,5,5,0.20,0.20,8,392,0,1,0.00,0.23,28,1990,10,4,0.45,0.18,36,3043,9,4,0.27,0.12,25,1334,7,1,0.47,0.07,24,2160,31,2786,1,1,0.03,0.03,38,3411,4,0,0.11,0.00,21,1585,1,0,0.06,0.00,25,2066,1,1,0.04,0.04,25,1739,2,1,0.10,0.05,18,1439,0,0,0.00,0.00,30,2261,7,5,0.28,0.20,38,3166,7,14,0.20,0.40,30,2528,14,9,0.50,0.32,35,2961,12,3,0.36,0.09
2018-08-18,Leicester City,2 - 0,Wolves,W,-1.000,-2.000,3.000,-5.000,4.200,2.000,-1.000,-13.000,4.000,0.050,-0.030,38.000,30.000,3.700,1.000,0.790,-0.010,-0.040,2.000,0.050,-2.000,-5.000,-0.004,1.000,2.600,-0.300,33.000,54.000,100.000,77.000,2.030,28.000,12.000,5.000,8.000,2.000,0.050,-2.000,5.000,0.000,2.000,38.000,-16.000,9.000,-1.000,843.000,22.000,38,3420,36,3240,0,4,0.00,0.11,24,1996,1,0,0.05,0.00,35,3123,2,6,0.06,0.17,31,2596,3,0,0.10,0.00,36,2831,7,7,0.22,0.22,31,2092,0,0,0.00,0.00,38,3296,2,0,0.05,0.00,34,1985,4,1,0.18,0.05,34,2726,18,4,0.59,0.13,27,1625,2,2,0.11,0.11,37,3329,38,3144,4,5,0.11,0.14,34,3060,1,0,0.03,0.00,36,3167,4,0,0.11,0.00,38,3420,0,0,0.00,0.00,33,2771,1,1,0.03,0.03,35,3007,4,3,0.12,0.09,38,3032,1,8,0.03,0.24,38,3111,13,7,0.38,0.20,25,1341,1,2,0.07,0.13,33,2355,9,5,0.34,0.19
2018-08-18,Tottenham,3 - 1,Fulham,W,16.000,-3.000,-13.000,45.000,10.300,33.000,23.000,-13.000,1.000,0.870,0.610,95.000,48.000,3.400,2.500,1.260,0.050,0.110,-42.000,-1.100,-74.000,-33.000,0.099,8.000,21.000,3.600,50.000,340.000,278.000,132.000,3.470,63.000,13.000,10.000,10.000,42.000,1.100,26.000,1.000,6.000,0.000,1.000,-64.000,-93.000,0.000,3210.000,14.000,33,2970,27,2276,1,3,0.04,0.12,34,2922,0,0,0.00,0.00,22,1911,1,0,0.05,0.00,23,1942,1,1,0.05,0.05,27,1844,0,0,0.00,0.00,20,1506,3,0,0.18,0.00,25,1825,5,3,0.25,0.15,35,2774,8,12,0.26,0.39,28,2424,17,4,0.63,0.15,32,2121,10,0,0.42,0.00,2,180,26,2250,0,1,0.00,0.04,12,793,0,0,0.00,0.00,28,2345,0,1,0.00,0.04,31,2588,2,0,0.07,0.00,31,2194,1,1,0.04,0.04,32,2244,1,2,0.04,0.08,22,1517,0,0,0.00,0.00,35,2300,2,6,0.08,0.23,37,3280,11,3,0.30,0.08,13,693,3,0,0.39,0.00
2018-08-18,Chelsea,3 - 2,Arsenal,W,0.000,2.000,-2.000,2.000,4.800,-8.000,0.000,-24.000,-2.000,-0.210,0.000,133.000,31.000,-2.400,3.500,0.810,-0.050,-0.110,-12.000,-0.310,-55.000,-51.000,-0.066,8.000,21.000,3.800,114.000,490.000,301.000,245.000,6.450,192.000,8.000,8.000,-2.000,-7.000,-0.180,-14.000,5.000,2.000,0.000,18.000,-39.000,-10.000,-4.000,4263.000,-34.000,36,3240,33,2871,1,0,0.03,0.00,31,2759,2,4,0.07,0.13,38,3402,1,5,0.03,0.13,36,3238,3,2,0.08,0.06,37,3156,2,0,0.06,0.00,36,3092,4,4,0.12,0.12,27,1245,3,5,0.22,0.36,31,1778,8,2,0.40,0.10,32,2097,3,6,0.13,0.26,16,941,5,0,0.48,0.00,7,584,19,1533,0,5,0.00,0.29,25,2198,1,2,0.04,0.08,22,1861,1,3,0.05,0.15,31,2611,2,0,0.07,0.00,24,1735,5,2,0.26,0.10,33,2149,0,0,0.00,0.00,29,2498,4,2,0.14,0.07,25,1641,6,4,0.33,0.22,36,2726,22,5,0.73,0.17,35,1970,3,6,0.14,0.27
2018-08-19,Manchester City,6 - 1,Huddersfield,W,29.000,-5.000,-24.000,82.000,20.800,71.000,58.000,-12.000,-3.000,1.860,1.530,280.000,129.000,6.800,7.360,3.390,0.080,0.200,-53.000,-1.390,-101.000,-51.000,0.140,15.000,39.400,13.400,228.000,1083.000,955.000,504.000,13.260,418.000,52.000,27.000,-5.000,129.000,3.400,105.000,10.000,3.000,2.000,-82.000,-227.000,-160.000,0.000,10399.000,6.000,38,3420,17,1224,1,0,0.07,0.00,24,1764,0,0,0.00,0.00,35,3057,3,3,0.09,0.09,10,900,0,5,0.00,0.50,31,2137,6,3,0.25,0.13,36,2854,7,7,0.22,0.22,33,2401,6,8,0.22,0.30,29,2377,1,3,0.04,0.11,33,2459,21,8,0.77,0.29,29,1036,7,3,0.61,0.26,7,552,15,1141,0,0,0.00,0.00,32,2716,1,1,0.03,0.03,29,2057,0,2,0.00,0.09,37,3260,1,0,0.03,0.00,24,1842,0,0,0.00,0.00,27,2188,2,0,0.08,0.00,30,2081,2,0,0.09,0.00,11,715,1,0,0.13,0.00,31,1778,2,3,0.10,0.15,2,48,0,0,0.00,0.00
2018-08-19,Burnley,1 - 3,Watford,L,-3.000,-1.000,4.000,-10.000,-5.900,-8.000,-7.000,-4.000,-3.000,-0.210,-0.190,-74.000,-36.000,-2.900,-1.950,-0.950,-0.010,0.030,9.000,0.240,26.000,19.000,-0.014,1.000,2.700,-5.500,-50.000,-119.000,-246.000,-123.000,-3.240,-119.000,-27.000,9.000,-10.000,-16.000,-0.420,-11.000,-11.000,5.000,-1.000,-84.000,153.000,-17.000,4.000,-2414.000,-10.000,19,1710,21,1750,0,0,0.00,0.00,35,3086,3,1,0.09,0.03,38,3420,0,2,0.00,0.05,3,228,0,0,0.00,0.00,37,3312,1,2,0.03,0.05,29,1752,3,6,0.15,0.31,32,2063,3,0,0.13,0.00,34,2824,2,7,0.06,0.22,38,2588,10,2,0.35,0.07,16,1215,1,1,0.07,0.07,38,3420,18,1520,0,2,0.00,0.12,36,3096,3,0,0.09,0.00,28,2393,3,6,0.11,0.23,21,1586,0,0,0.00,0.00,35,3062,5,6,0.15,0.18,32,2418,2,4,0.07,0.15,33,2944,1,3,0.03,0.09,32,2545,9,5,0.32,0.18,29,1366,7,2,0.46,0.13,33,2815,6,1,0.19,0.03
2018-08-19,Brighton,3 - 2,Manchester Utd,W,-10.000,0.000,10.000,-30.000,-11.900,-30.000,-16.000,-14.000,0.000,-0.790,-0.420,-149.000,-113.000,-14.100,-3.920,-2.970,-0.030,0.040,6.000,0.160,-14.000,-19.000,-0.039,0.000,0.000,-7.400,-98.000,-434.000,-615.000,-264.000,-6.940,-245.000,-19.000,-6.000,-7.000,-57.000,-1.500,-46.000,-9.000,-3.000,-1.000,73.000,50.000,-4.000,0.000,-4836.000,43.000,34,3060,22,1808,0,0,0.00,0.00,35,3087,5,1,0.15,0.03,36,3151,2,1,0.06,0.03,25,2167,0,1,0.00,0.04,30,2485,1,1,0.04,0.04,25,1864,3,3,0.14,0.14,30,2546,1,1,0.04,0.04,30,1837,2,6,0.10,0.29,38,2508,13,1,0.47,0.04,35,2463,1,5,0.04,0.18,38,3420,30,2601,1,1,0.03,0.03,12,638,0,0,0.00,0.00,30,2569,2,2,0.07,0.07,29,2591,1,4,0.03,0.14,35,3006,13,9,0.39,0.27,15,599,1,1,0.15,0.15,17,1041,1,1,0.09,0.09,22,1289,3,2,0.21,0.14,32,2136,12,0,0.51,0.00,27,1621,10,2,0.56,0.11
2018-08-20,Crystal Palace,0 - 2,Liverpool,L,-16.000,0.000,16.000,-48.000,-16.700,-38.000,-22.000,19.000,0.000,-1.000,-0.580,-79.000,-73.000,-9.000,-2.080,-1.920,-0.060,-0.100,31.000,0.810,60.000,33.000,-0.085,-9.000,-23.700,-7.200,-62.000,-729.000,-695.000,-133.000,-3.500,-125.000,-7.000,0.000,-6.000,-56.000,-1.470,-48.000,-5.000,-2.000,0.000,69.000,223.000,67.000,1.000,-7846.000,-79.000,18,1576,36,3195,3,2,0.08,0.06,29,2560,1,1,0.04,0.04,27,2416,0,0,0.00,0.00,35,3134,0,3,0.00,0.09,38,3420,12,2,0.32,0.05,30,1670,4,1,0.22,0.05,38,3058,3,6,0.09,0.18,38,3009,6,4,0.18,0.12,34,3036,10,5,0.30,0.15,16,814,1,1,0.11,0.11,38,3420,38,3384,4,2,0.11,0.05,16,1063,0,0,0.00,0.00,36,3216,0,11,0.00,0.31,29,2462,1,12,0.04,0.44,35,2725,3,0,0.10,0.00,31,1789,5,4,0.25,0.20,25,1390,2,1,0.13,0.06,34,2607,12,6,0.41,0.21,36,3077,22,1,0.64,0.03,38,3250,22,8,0.61,0.22
2018-08-25,Wolves,1 - 1,Manchester City,D,-16.000,7.000,9.000,-41.000,-20.900,-45.000,-36.000,29.000,0.000,-1.180,-0.950,-210.000,-103.000,-5.700,-5.520,-2.710,-0.040,-0.070,23.000,0.600,65.000,44.000,-0.055,-11.000,-28.900,-9.800,-177.000,-978.000,-836.000,-391.000,-10.290,-317.000,-36.000,-19.000,-1.000,-82.000,-2.160,-70.000,-7.000,1.000,-3.000,55.000,220.000,73.000,2.000,-9606.000,29.000,37,3329,38,3144,4,5,0.11,0.14,34,3060,1,0,0.03,0.00,36,3167,4,0,0.11,0.00,38,3420,0,0,0.00,0.00,33,2771,1,1,0.03,0.03,35,3007,4,3,0.12,0.09,38,3032,1,8,0.03,0.24,38,3111,13,7,0.38,0.20,25,1341,1,2,0.07,0.13,33,2355,9,5,0.34,0.19,38,3420,33,2779,1,1,0.03,0.03,17,1224,1,0,0.07,0.00,35,3057,3,3,0.09,0.09,10,900,0,5,0.00,0.50,31,2137,6,3,0.25,0.13,36,2854,7,7,0.22,0.22,33,2401,6,8,0.22,0.30,29,2377,1,3,0.04,0.11,34,2771,17,9,0.55,0.29,33,2459,21,8,0.77,0.29
2018-08-25,Southampton,1 - 2,Leicester City,L,-6.000,5.000,1.000,-13.000,-7.200,-4.000,-7.000,13.000,-2.000,-0.100,-0.180,-25.000,-22.000,-2.800,-0.660,-0.580,0.000,0.010,17.000,0.450,31.000,14.000,-0.062,-3.000,-7.900,-5.100,-33.000,-82.000,-193.000,-54.000,-1.420,-48.000,-7.000,7.000,-1.000,-15.000,-0.390,-7.000,-5.000,-1.000,2.000,6.000,53.000,42.000,7.000,-2862.000,-28.000,25,2250,18,1495,1,2,0.06,0.12,23,2027,0,0,0.00,0.00,13,1170,0,0,0.00,0.00,24,2160,1,0,0.04,0.00,16,793,0,0,0.00,0.00,21,1613,1,1,0.06,0.06,31,2760,4,3,0.13,0.10,26,1272,5,1,0.35,0.07,24,1651,7,3,0.38,0.16,38,3270,6,4,0.17,0.11,38,3420,36,3240,0,4,0.00,0.11,22,1925,3,0,0.14,0.00,35,3123,2,6,0.06,0.17,31,2596,3,0,0.10,0.00,9,641,0,0,0.00,0.00,36,2831,7,7,0.22,0.22,31,2092,0,0,0.00,0.00,38,3296,2,0,0.05,0.00,34,1985,4,1,0.18,0.05,30,941,1,3,0.10,0.29
2018-08-25,Arsenal,3 - 1,West Ham,W,6.000,0.000,-6.000,18.000,9.300,18.000,19.000,14.000,1.000,0.480,0.500,27.000,9.000,0.000,0.710,0.240,0.030,0.100,-4.000,-0.110,-16.000,-7.000,0.016,1.000,2.700,5.000,43.000,236.000,382.000,90.000,2.370,131.000,16.000,-14.000,-2.000,40.000,1.050,41.000,1.000,-4.000,0.000,-50.000,-102.000,-86.000,0.000,4101.000,36.000,7,584,19,1533,0,5,0.00,0.29,25,2198,1,2,0.04,0.08,22,1861,1,3,0.05,0.15,31,2611,2,0,0.07,0.00,28,1331,4,6,0.27,0.41,33,2149,0,0,0.00,0.00,29,2498,4,2,0.14,0.07,25,1641,6,4,0.33,0.22,36,2726,22,5,0.73,0.17,35,1970,3,6,0.14,0.27,38,3420,23,2013,1,0,0.04,0.00,33,2970,1,0,0.03,0.00,15,1086,1,0,0.08,0.00,23,1759,0,1,0.00,0.05,33,2220,2,5,0.08,0.20,7,245,0,0,0.00,0.00,8,392,0,1,0.00,0.23,28,1990,10,4,0.45,0.18,36,3043,9,4,0.27,0.12,33,2103,6,4,0.26,0.17
2018-08-25,Bournemouth,2 - 2,Everton,D,-2.000,-3.000,5.000,-9.000,-4.700,2.000,9.000,4.000,-3.000,0.060,0.240,-60.000,-7.000,2.800,-1.580,-0.180,0.010,0.000,24.000,0.630,38.000,17.000,-0.048,-4.000,-10.500,1.200,-23.000,-181.000,-68.000,-70.000,-1.840,-2.000,-12.000,-23.000,-5.000,16.000,0.420,9.000,-3.000,-3.000,2.000,-150.000,0.000,-92.000,-5.000,-991.000,-71.000,24,2160,31,2786,1,1,0.03,0.03,38,3411,4,0,0.11,0.00,21,1585,1,0,0.06,0.00,25,2066,1,1,0.04,0.04,25,1739,2,1,0.10,0.05,18,1439,0,0,0.00,0.00,30,2261,7,5,0.28,0.20,38,3166,7,14,0.20,0.40,30,2528,14,9,0.50,0.32,35,2961,12,3,0.36,0.09,38,3420,5,408,0,0,0.00,0.00,6,375,0,0,0.00,0.00,33,2969,1,2,0.03,0.06,29,2558,2,2,0.07,0.07,38,3117,13,6,0.38,0.17,33,2822,0,2,0.00,0.06,16,980,0,0,0.00,0.00,37,2119,5,2,0.21,0.08,25,1059,3,3,0.25,0.25,35,2665,13,1,0.44,0.03
2018-08-25,Huddersfield,0 - 0,Cardiff City,D,-7.000,3.000,4.000,-18.000,11.400,-13.000,-7.000,-10.000,3.000,-0.340,-0.190,-9.000,5.000,1.900,-0.230,0.140,-0.020,-0.110,7.000,0.180,-24.000,-27.000,-0.067,-5.000,-13.100,12.400,12.000,257.000,284.000,15.000,0.390,39.000,-11.000,-10.000,12.000,-17.000,-0.450,-12.000,-3.000,-5.000,1.000,32.000,-40.000,64.000,-4.000,5767.000,4.000,7,552,32,2716,1,1,0.03,0.03,24,2147,3,1,0.13,0.04,37,3260,1,0,0.03,0.00,24,1842,0,0,0.00,0.00,29,2367,0,1,0.00,0.04,27,2188,2,0,0.08,0.00,29,2330,3,1,0.12,0.04,5,405,0,0,0.00,0.00,12,552,0,0,0.00,0.00,31,1778,2,3,0.10,0.15,38,3420,30,2639,0,1,0.00,0.03,34,3039,1,3,0.03,0.09,38,3376,0,1,0.00,0.03,28,2474,4,1,0.15,0.04,25,1997,0,1,0.00,0.05,28,1959,0,0,0.00,0.00,20,985,4,1,0.37,0.09,32,2569,5,4,0.18,0.14,19,753,1,1,0.12,0.12,29,1817,3,2,0.15,0.10
2018-08-25,Liverpool,1 - 0,Brighton,W,21.000,-2.000,-19.000,61.000,19.100,51.000,31.000,-22.000,-2.000,1.340,0.820,199.000,111.000,10.200,5.240,2.920,0.060,0.080,-38.000,-1.000,-59.000,-31.000,0.094,14.000,36.900,9.800,135.000,838.000,1009.000,322.000,8.470,270.000,36.000,12.000,11.000,91.000,2.390,70.000,9.000,3.000,2.000,-44.000,-144.000,-13.000,8.000,9308.000,47.000,38,3420,38,3384,4,2,0.11,0.05,16,1063,0,0,0.00,0.00,36,3216,0,11,0.00,0.31,29,2462,1,12,0.04,0.44,35,2725,3,0,0.10,0.00,31,1789,5,4,0.25,0.20,25,1390,2,1,0.13,0.06,34,2607,12,6,0.41,0.21,36,3077,22,1,0.64,0.03,38,3250,22,8,0.61,0.22,34,3060,22,1808,0,0,0.00,0.00,35,3087,5,1,0.15,0.03,8,594,1,0,0.15,0.00,25,2167,0,1,0.00,0.04,30,2485,1,1,0.04,0.04,28,1774,0,0,0.00,0.00,30,2546,1,1,0.04,0.04,30,1837,2,6,0.10,0.29,38,2508,13,1,0.47,0.04,35,2463,1,5,0.04,0.18
2018-08-26,Watford,2 - 1,Crystal Palace,W,0.000,1.000,-1.000,1.000,2.100,3.000,6.000,21.000,2.000,0.080,0.160,-55.000,13.000,6.600,-1.450,0.340,0.040,0.050,6.000,0.160,17.000,11.000,-0.004,-5.000,-13.200,-1.500,-54.000,8.000,-41.000,-128.000,-3.370,-77.000,-19.000,-16.000,4.000,-7.000,-0.190,2.000,6.000,-4.000,-1.000,-31.000,-141.000,-35.000,-4.000,-170.000,22.000,38,3420,18,1520,0,2,0.00,0.12,36,3096,3,0,0.09,0.00,28,2393,3,6,0.11,0.23,21,1586,0,0,0.00,0.00,35,3062,5,6,0.15,0.18,32,2418,2,4,0.07,0.15,33,2944,1,3,0.03,0.09,32,2545,9,5,0.32,0.18,29,1366,7,2,0.46,0.13,33,2815,6,1,0.19,0.03,18,1576,7,552,1,0,0.16,0.00,36,3195,3,2,0.08,0.06,27,2416,0,0,0.00,0.00,13,1111,0,0,0.00,0.00,38,3420,12,2,0.32,0.05,30,1670,4,1,0.22,0.05,38,3058,3,6,0.09,0.18,38,3009,6,4,0.18,0.12,34,3036,10,5,0.30,0.15,16,814,1,1,0.11,0.11
2018-08-26,Newcastle Utd,1 - 2,Chelsea,L,-9.000,0.000,9.000,-27.000,-22.400,-20.000,-19.000,8.000,2.000,-0.530,-0.500,-164.000,-53.000,-0.300,-4.320,-1.390,0.000,-0.010,9.000,0.230,15.000,13.000,0.006,-5.000,-13.200,-14.500,-178.000,-875.000,-905.000,-385.000,-10.130,-347.000,-16.000,-11.000,5.000,-54.000,-1.420,-38.000,-10.000,1.000,1.000,11.000,246.000,141.000,4.000,-10772.000,26.000,38,3420,11,858,3,0,0.31,0.00,26,1990,0,0,0.00,0.00,24,1999,4,1,0.18,0.05,36,2928,2,8,0.06,0.25,19,1484,0,1,0.00,0.06,29,2473,1,2,0.04,0.07,18,1302,0,1,0.00,0.07,9,302,0,1,0.00,0.30,29,2166,0,0,0.00,0.00,32,2603,11,7,0.38,0.24,36,3240,33,2871,1,0,0.03,0.00,31,2759,2,4,0.07,0.13,38,3402,1,5,0.03,0.13,36,3238,3,2,0.08,0.06,37,3156,2,0,0.06,0.00,36,3092,4,4,0.12,0.12,32,1735,0,2,0.00,0.10,37,2923,16,15,0.49,0.46,31,1778,8,2,0.40,0.10,16,941,5,0,0.48,0.00
2018-08-26,Fulham,4 - 2,Burnley,W,-4.000,-2.000,6.000,-14.000,7.400,-10.000,-8.000,-5.000,1.000,-0.260,-0.210,78.000,24.000,-0.200,2.060,0.630,-0.040,-0.140,13.000,0.340,23.000,10.000,-0.010,-3.000,-7.900,9.400,84.000,205.000,270.000,184.000,4.850,194.000,31.000,-2.000,1.000,-6.000,-0.150,0.000,6.000,-4.000,-1.000,58.000,-100.000,56.000,-7.000,4841.000,-5.000,7,630,31,2594,0,1,0.00,0.03,26,2250,0,1,0.00,0.04,12,793,0,0,0.00,0.00,28,2345,0,1,0.00,0.04,15,841,0,0,0.00,0.00,31,2194,1,1,0.04,0.04,32,2244,1,2,0.04,0.08,37,3280,11,3,0.30,0.08,24,1641,6,0,0.33,0.00,20,986,1,4,0.09,0.37,19,1710,21,1750,0,0,0.00,0.00,35,3086,3,1,0.09,0.03,38,3420,0,2,0.00,0.05,3,228,0,0,0.00,0.00,37,3312,1,2,0.03,0.05,29,1752,3,6,0.15,0.31,32,2063,3,0,0.13,0.00,34,2824,2,7,0.06,0.22,38,2588,10,2,0.35,0.07,16,1215,1,1,0.07,0.07
2018-08-27,Manchester Utd,0 - 3,Tottenham,L,-4.000,7.000,-3.000,-5.000,-4.400,-1.000,-7.000,18.000,1.000,-0.030,-0.190,-15.000,26.000,6.000,-0.400,0.690,-0.010,-0.070,15.000,0.390,21.000,10.000,-0.041,-6.000,-15.800,-1.200,-5.000,-109.000,40.000,10.000,0.260,39.000,-8.000,-7.000,-3.000,9.000,0.240,7.000,3.000,-1.000,2.000,-42.000,23.000,39.000,-2.000,-2093.000,-32.000,38,3420,18,1263,0,1,0.00,0.07,24,2127,1,0,0.04,0.00,29,2591,1,4,0.03,0.14,6,466,0,0,0.00,0.00,35,3006,13,9,0.39,0.27,17,1041,1,1,0.09,0.09,22,1403,2,3,0.13,0.19,28,2436,1,0,0.04,0.00,32,2136,12,0,0.51,0.00,27,1663,4,2,0.22,0.11,33,2970,27,2276,1,3,0.04,0.12,26,1798,0,3,0.00,0.15,34,2922,0,0,0.00,0.00,22,1911,1,0,0.05,0.00,20,1506,3,0,0.18,0.00,10,515,0,0,0.00,0.00,25,1825,5,3,0.25,0.15,35,2774,8,12,0.26,0.39,28,2424,17,4,0.63,0.15,32,2121,10,0,0.42,0.00
2018-09-01,Leicester City,1 - 2,Liverpool,L,-15.000,0.000,15.000,-45.000,-10.600,-38.000,-21.000,21.000,3.000,-1.000,-0.560,-60.000,-36.000,-2.700,-1.580,-0.950,-0.060,-0.130,26.000,0.680,43.000,22.000,-0.080,-11.000,-29.000,-6.100,-54.000,-558.000,-629.000,-133.000,-3.500,-123.000,-18.000,-3.000,3.000,-62.000,-1.630,-43.000,-3.000,-4.000,-1.000,57.000,135.000,70.000,-7.000,-5933.000,-63.000,38,3420,36,3240,0,4,0.00,0.11,22,1925,3,0,0.14,0.00,35,3123,2,6,0.06,0.17,31,2596,3,0,0.10,0.00,36,2831,7,7,0.22,0.22,31,2092,0,0,0.00,0.00,38,3296,2,0,0.05,0.00,34,1985,4,1,0.18,0.05,27,1625,2,2,0.11,0.11,19,743,1,0,0.12,0.00,38,3420,38,3384,4,2,0.11,0.05,16,1063,0,0,0.00,0.00,36,3216,0,11,0.00,0.31,29,2462,1,12,0.04,0.44,35,2725,3,0,0.10,0.00,31,1789,5,4,0.25,0.20,32,1987,1,3,0.05,0.14,34,2607,12,6,0.41,0.21,36,3077,22,1,0.64,0.03,38,3250,22,8,0.61,0.22
